Date,Details,Amount,Account,Currency,Debit/Credit,Month,Year,Category,Subcategory,is_manual
2025-06-23,TOTAL ENERGIES FUEL,-13.41,7712045M033,EUR,Debit,6,2025,Transport,Fuel,False
2025-06-24,HIGHWAY TOLL,-41.53,4829137M033,EUR,Debit,6,2025,Transport,Toll,False
2025-06-24,LOCAL BAKERY,-749.21,4829137M033,EUR,Debit,6,2025,Food,Bakery,False
2025-06-24,BOOKSTORE PURCHASE,-359.59,7712045M033,EUR,Debit,6,2025,Leisure,Books,False
2025-06-25,BOOKSTORE PURCHASE,-540.99,4829137M033,EUR,Debit,6,2025,Leisure,Books,False
2025-06-25,TRANSFER TO SAVINGS ACCOUNT,-632.44,4829137M033,EUR,Debit,6,2025,Financial,Savings,False
2025-06-25,SPORT CLUB PAYMENT,-699.12,6501882C033,EUR,Debit,6,2025,Leisure,Sport,False
2025-06-25,FREELANCE PROJECT PAYMENT,4248.79,7712045M033,EUR,Credit,6,2025,Income,Freelance,False
2025-06-25,HOME DECOR SHOP,-783.1,7712045M033,EUR,Debit,6,2025,Shopping,Home Decor,False
2025-06-26,SPORT CLUB PAYMENT,-713.76,4829137M033,EUR,Debit,6,2025,Leisure,Sport,False
2025-06-26,MONTHLY BANK FEES,-667.61,6501882C033,EUR,Debit,6,2025,Financial,Bank Fees,False
2025-06-26,INSTANT BANK TRANSFER,-543.48,6501882C033,EUR,Debit,6,2025,Financial,Transfer,False
2025-06-26,BOOKING HOTEL,-387.79,7712045M033,EUR,Debit,6,2025,Leisure,Travel,False
2025-06-27,HEALTH INSURANCE REFUND,4496.63,4829137M033,EUR,Credit,6,2025,Health,Insurance Refund,False
2025-06-27,HOME INSURANCE PAYMENT,-759.01,4829137M033,EUR,Debit,6,2025,Housing,Insurance,False
2025-06-27,HEALTH INSURANCE REFUND,902.23,4829137M033,EUR,Credit,6,2025,Health,Insurance Refund,False
2025-06-27,ORANGE INTERNET SUBSCRIPTION,-815.11,7712045M033,EUR,Debit,6,2025,Housing,Internet,False
2025-06-27,CARREFOUR MARKET,-432.52,7712045M033,EUR,Debit,6,2025,Food,Groceries,False
2025-06-28,PAYROLL TRANSFER,1444.09,7712045M033,EUR,Credit,6,2025,Income,Salary,False
2025-07-01,HOME DECOR SHOP,-279.19,4829137M033,EUR,Debit,7,2025,Shopping,Home Decor,False
2025-07-01,ORANGE INTERNET SUBSCRIPTION,-315.25,4829137M033,EUR,Debit,7,2025,Housing,Internet,False
2025-07-01,MONTHLY BANK FEES,-778.96,6501882C033,EUR,Debit,7,2025,Financial,Bank Fees,False
2025-07-01,INSTANT BANK TRANSFER,-147.49,7712045M033,EUR,Debit,7,2025,Financial,Transfer,False
2025-07-01,DECATHLON PURCHASE,-571.67,7712045M033,EUR,Debit,7,2025,Shopping,Clothes,False
2025-07-01,APARTMENT RENT,-26.67,7712045M033,EUR,Debit,7,2025,Housing,Rent,False
2025-07-02,TAX REFUND,2017.16,7712045M033,EUR,Credit,7,2025,Income,Tax Refund,False
2025-07-03,ELECTRONICS STORE,-806.54,4829137M033,EUR,Debit,7,2025,Shopping,Electronics,False
2025-07-03,LOCAL BAKERY,-567.66,4829137M033,EUR,Debit,7,2025,Food,Bakery,False
2025-07-03,LOCAL BAKERY,-413.59,4829137M033,EUR,Debit,7,2025,Food,Bakery,False
2025-07-03,TRANSFER TO SAVINGS ACCOUNT,-739.78,6501882C033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-03,EDF ELECTRICITY BILL,-203.15,6501882C033,EUR,Debit,7,2025,Housing,Electricity,False
2025-07-03,TRANSFER TO SAVINGS ACCOUNT,-365.01,6501882C033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-04,LOCAL BAKERY,-334.27,4829137M033,EUR,Debit,7,2025,Food,Bakery,False
2025-07-04,CITY PARKING,-12.09,4829137M033,EUR,Debit,7,2025,Transport,Parking,False
2025-07-04,ORANGE INTERNET SUBSCRIPTION,-843.62,6501882C033,EUR,Debit,7,2025,Housing,Internet,False
2025-07-04,BOOKING HOTEL,-189.82,7712045M033,EUR,Debit,7,2025,Leisure,Travel,False
2025-07-04,ITALIAN RESTAURANT,-355.08,7712045M033,EUR,Debit,7,2025,Food,Restaurant,False
2025-07-04,ELECTRONICS STORE,-199.85,7712045M033,EUR,Debit,7,2025,Shopping,Electronics,False
2025-07-04,TRANSFER TO SAVINGS ACCOUNT,-216.39,7712045M033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-04,ANNUAL BONUS PAYMENT,2792.75,7712045M033,EUR,Credit,7,2025,Income,Bonus,False
2025-07-05,INSTANT BANK TRANSFER,-9.3,4829137M033,EUR,Debit,7,2025,Financial,Transfer,False
2025-07-05,TOTAL ENERGIES FUEL,-797.72,6501882C033,EUR,Debit,7,2025,Transport,Fuel,False
2025-07-05,HOME DECOR SHOP,-63.93,6501882C033,EUR,Debit,7,2025,Shopping,Home Decor,False
2025-07-06,ELECTRONICS STORE,-774.48,4829137M033,EUR,Debit,7,2025,Shopping,Electronics,False
2025-07-06,HIGHWAY TOLL,-444.69,6501882C033,EUR,Debit,7,2025,Transport,Toll,False
2025-07-06,HEALTH INSURANCE REFUND,2510.19,6501882C033,EUR,Credit,7,2025,Health,Insurance Refund,False
2025-07-07,SPORT CLUB PAYMENT,-142.62,4829137M033,EUR,Debit,7,2025,Leisure,Sport,False
2025-07-07,ANNUAL BONUS PAYMENT,1575.14,6501882C033,EUR,Credit,7,2025,Income,Bonus,False
2025-07-07,LOCAL PHARMACY,-822.66,6501882C033,EUR,Debit,7,2025,Health,Pharmacy,False
2025-07-07,DOCTOR APPOINTMENT,-306.3,7712045M033,EUR,Debit,7,2025,Health,Doctor,False
2025-07-07,SNCF TRAIN TICKET,-772.72,7712045M033,EUR,Debit,7,2025,Transport,Train,False
2025-07-08,TRANSFER TO SAVINGS ACCOUNT,-515.31,4829137M033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-08,COFFEE SHOP,-546.81,6501882C033,EUR,Debit,7,2025,Food,Coffee,False
2025-07-08,SNCF TRAIN TICKET,-152.44,6501882C033,EUR,Debit,7,2025,Transport,Train,False
2025-07-08,CINEMA TICKET,-183.21,7712045M033,EUR,Debit,7,2025,Leisure,Cinema,False
2025-07-10,TAX REFUND,2933.81,6501882C033,EUR,Credit,7,2025,Income,Tax Refund,False
2025-07-10,LOCAL PHARMACY,-262.05,6501882C033,EUR,Debit,7,2025,Health,Pharmacy,False
2025-07-10,HOME DECOR SHOP,-328.28,6501882C033,EUR,Debit,7,2025,Shopping,Home Decor,False
2025-07-10,OFFICE SUPPLIES STORE,-333.85,7712045M033,EUR,Debit,7,2025,Education,School Supplies,False
2025-07-10,MONTHLY RENT PAYMENT,-320.22,7712045M033,EUR,Debit,7,2025,Housing,Rent,False
2025-07-11,ANNUAL BONUS PAYMENT,4398.73,4829137M033,EUR,Credit,7,2025,Income,Bonus,False
2025-07-11,BOOKSTORE PURCHASE,-405.14,4829137M033,EUR,Debit,7,2025,Leisure,Books,False
2025-07-12,LOCAL PHARMACY,-808.51,6501882C033,EUR,Debit,7,2025,Health,Pharmacy,False
2025-07-12,HOME REPAIR STORE,-553.5,7712045M033,EUR,Debit,7,2025,Housing,Home Repairs,False
2025-07-13,TRANSFER TO SAVINGS ACCOUNT,-171.55,4829137M033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-13,COFFEE SHOP,-632.44,4829137M033,EUR,Debit,7,2025,Food,Coffee,False
2025-07-13,TRANSFER TO SAVINGS ACCOUNT,-44.22,7712045M033,EUR,Debit,7,2025,Financial,Savings,False
2025-07-14,ELECTRONICS STORE,-401.69,6501882C033,EUR,Debit,7,2025,Shopping,Electronics,False
2025-07-14,TAX REFUND,2236.97,6501882C033,EUR,Credit,7,2025,Income,Tax Refund,False
2025-07-14,HOME DECOR SHOP,-167.51,6501882C033,EUR,Debit,7,2025,Shopping,Home Decor,False
2025-07-15,PAYROLL TRANSFER,2926.03,4829137M033,EUR,Credit,7,2025,Income,Salary,False
2025-07-15,HOME INSURANCE PAYMENT,-607.4,4829137M033,EUR,Debit,7,2025,Housing,Insurance,False
2025-07-16,HEALTH INSURANCE REFUND,2317.76,6501882C033,EUR,Credit,7,2025,Health,Insurance Refund,False
2025-07-17,DOCTOR APPOINTMENT,-249.57,4829137M033,EUR,Debit,7,2025,Health,Doctor,False
2025-07-17,MONTHLY BANK FEES,-500.61,4829137M033,EUR,Debit,7,2025,Financial,Bank Fees,False
2025-07-17,WATER SUPPLY PAYMENT,-642.82,4829137M033,EUR,Debit,7,2025,Housing,Water,False
2025-07-18,CITY PARKING,-843.55,4829137M033,EUR,Debit,7,2025,Transport,Parking,False
2025-07-18,NETFLIX SUBSCRIPTION,-532.1,7712045M033,EUR,Debit,7,2025,Leisure,Streaming,False
2025-07-19,BOOKSTORE PURCHASE,-392.79,4829137M033,EUR,Debit,7,2025,Leisure,Books,False
2025-07-20,ONLINE TRAINING COURSE,-703.02,4829137M033,EUR,Debit,7,2025,Education,Training,False
2025-07-20,COFFEE SHOP,-155.1,4829137M033,EUR,Debit,7,2025,Food,Coffee,False
2025-07-20,SPORT CLUB PAYMENT,-286.83,7712045M033,EUR,Debit,7,2025,Leisure,Sport,False
2025-07-20,DOCTOR APPOINTMENT,-644.39,7712045M033,EUR,Debit,7,2025,Health,Doctor,False
2025-07-21,ONLINE TRAINING COURSE,-25.63,4829137M033,EUR,Debit,7,2025,Education,Training,False
2025-07-21,INSTANT BANK TRANSFER,-238.57,6501882C033,EUR,Debit,7,2025,Financial,Transfer,False
2025-07-21,NETFLIX SUBSCRIPTION,-15.7,7712045M033,EUR,Debit,7,2025,Leisure,Streaming,False
2025-07-21,SPORT CLUB PAYMENT,-284.24,7712045M033,EUR,Debit,7,2025,Leisure,Sport,False
2025-07-22,INSTANT BANK TRANSFER,-148.2,4829137M033,EUR,Debit,7,2025,Financial,Transfer,False
2025-07-23,ONLINE TRAINING COURSE,-681.83,6501882C033,EUR,Debit,7,2025,Education,Training,False
2025-07-23,PUBLIC FINANCE PAYMENT,-429.4,7712045M033,EUR,Debit,7,2025,Financial,Taxes,False
2025-07-24,HOME DECOR SHOP,-266.81,6501882C033,EUR,Debit,7,2025,Shopping,Home Decor,False
2025-07-24,CINEMA TICKET,-787.76,6501882C033,EUR,Debit,7,2025,Leisure,Cinema,False
2025-07-24,EDF ELECTRICITY BILL,-108.16,7712045M033,EUR,Debit,7,2025,Housing,Electricity,False
2025-07-25,AIRBNB RESERVATION,-363.58,4829137M033,EUR,Debit,7,2025,Leisure,Travel,False
2025-07-25,MONTHLY SALARY,1879.38,7712045M033,EUR,Credit,7,2025,Income,Salary,False
2025-07-26,SPOTIFY PREMIUM,-522.23,4829137M033,EUR,Debit,7,2025,Leisure,Streaming,False
2025-07-27,SNCF TRAIN TICKET,-265.36,4829137M033,EUR,Debit,7,2025,Transport,Train,False
2025-07-27,OFFICE SUPPLIES STORE,-646.99,6501882C033,EUR,Debit,7,2025,Education,School Supplies,False
2025-07-28,ORANGE INTERNET SUBSCRIPTION,-206.02,4829137M033,EUR,Debit,7,2025,Housing,Internet,False
2025-07-28,PUBLIC FINANCE PAYMENT,-634.83,4829137M033,EUR,Debit,7,2025,Financial,Taxes,False
2025-08-01,ONLINE TRAINING COURSE,-691.5,6501882C033,EUR,Debit,8,2025,Education,Training,False
2025-08-01,APARTMENT RENT,-844.38,7712045M033,EUR,Debit,8,2025,Housing,Rent,False
2025-08-03,INSTANT BANK TRANSFER,-104.64,6501882C033,EUR,Debit,8,2025,Financial,Transfer,False
2025-08-03,CARREFOUR MARKET,-424.74,7712045M033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-03,DOCTOR APPOINTMENT,-77.27,7712045M033,EUR,Debit,8,2025,Health,Doctor,False
2025-08-04,BURGER RESTAURANT,-157.14,4829137M033,EUR,Debit,8,2025,Food,Restaurant,False
2025-08-04,HOME DECOR SHOP,-24.75,4829137M033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-04,BOOKSTORE PURCHASE,-633.69,7712045M033,EUR,Debit,8,2025,Leisure,Books,False
2025-08-05,ELECTRONICS STORE,-255.71,6501882C033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-05,COFFEE SHOP,-249.55,7712045M033,EUR,Debit,8,2025,Food,Coffee,False
2025-08-06,HOME DECOR SHOP,-8.44,4829137M033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-06,ELECTRONICS STORE,-738.5,4829137M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-06,INSTANT BANK TRANSFER,-675.81,6501882C033,EUR,Debit,8,2025,Financial,Transfer,False
2025-08-06,ORANGE INTERNET SUBSCRIPTION,-209.12,7712045M033,EUR,Debit,8,2025,Housing,Internet,False
2025-08-07,ELECTRONICS STORE,-442.2,4829137M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-07,OFFICE SUPPLIES STORE,-641.22,6501882C033,EUR,Debit,8,2025,Education,School Supplies,False
2025-08-07,CINEMA TICKET,-112.11,6501882C033,EUR,Debit,8,2025,Leisure,Cinema,False
2025-08-07,TOTAL ENERGIES FUEL,-203.82,6501882C033,EUR,Debit,8,2025,Transport,Fuel,False
2025-08-07,HOME REPAIR STORE,-251.9,7712045M033,EUR,Debit,8,2025,Housing,Home Repairs,False
2025-08-07,FREELANCE PROJECT PAYMENT,2675.77,7712045M033,EUR,Credit,8,2025,Income,Freelance,False
2025-08-07,WATER SUPPLY PAYMENT,-537.52,7712045M033,EUR,Debit,8,2025,Housing,Water,False
2025-08-08,LOCAL BAKERY,-652.06,7712045M033,EUR,Debit,8,2025,Food,Bakery,False
2025-08-08,HOME DECOR SHOP,-687.76,7712045M033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-09,WATER SUPPLY PAYMENT,-322.94,4829137M033,EUR,Debit,8,2025,Housing,Water,False
2025-08-10,CLOTHING STORE,-217.18,4829137M033,EUR,Debit,8,2025,Shopping,Clothes,False
2025-08-10,INSTANT BANK TRANSFER,-694.28,7712045M033,EUR,Debit,8,2025,Financial,Transfer,False
2025-08-10,CITY PARKING,-127.87,7712045M033,EUR,Debit,8,2025,Transport,Parking,False
2025-08-10,ELECTRONICS STORE,-450.08,7712045M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-12,CITY PARKING,-783.48,4829137M033,EUR,Debit,8,2025,Transport,Parking,False
2025-08-12,MONTHLY SALARY,2302.36,6501882C033,EUR,Credit,8,2025,Income,Salary,False
2025-08-12,ELECTRONICS STORE,-577.18,7712045M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-13,DECATHLON PURCHASE,-103.63,6501882C033,EUR,Debit,8,2025,Shopping,Clothes,False
2025-08-13,INSTANT BANK TRANSFER,-555.92,6501882C033,EUR,Debit,8,2025,Financial,Transfer,False
2025-08-13,SPORT CLUB PAYMENT,-516.93,7712045M033,EUR,Debit,8,2025,Leisure,Sport,False
2025-08-14,HOME REPAIR STORE,-321.94,6501882C033,EUR,Debit,8,2025,Housing,Home Repairs,False
2025-08-15,EDF ELECTRICITY BILL,-7.51,6501882C033,EUR,Debit,8,2025,Housing,Electricity,False
2025-08-15,HEALTH INSURANCE REFUND,797.84,7712045M033,EUR,Credit,8,2025,Health,Insurance Refund,False
2025-08-16,WATER SUPPLY PAYMENT,-499.04,4829137M033,EUR,Debit,8,2025,Housing,Water,False
2025-08-16,CAF FAMILY BENEFIT,4197.97,4829137M033,EUR,Credit,8,2025,Income,CAF,False
2025-08-16,CARREFOUR MARKET,-304.18,6501882C033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-16,HEALTH INSURANCE REFUND,672.35,6501882C033,EUR,Credit,8,2025,Health,Insurance Refund,False
2025-08-16,WATER SUPPLY PAYMENT,-798.4,7712045M033,EUR,Debit,8,2025,Housing,Water,False
2025-08-17,TAX REFUND,480.95,4829137M033,EUR,Credit,8,2025,Income,Tax Refund,False
2025-08-17,ANNUAL BONUS PAYMENT,255.44,6501882C033,EUR,Credit,8,2025,Income,Bonus,False
2025-08-17,BOOKSTORE PURCHASE,-516.43,6501882C033,EUR,Debit,8,2025,Leisure,Books,False
2025-08-17,INTERMARCHE,-274.16,7712045M033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-18,ITALIAN RESTAURANT,-337.83,7712045M033,EUR,Debit,8,2025,Food,Restaurant,False
2025-08-18,ELECTRONICS STORE,-842.43,7712045M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-18,HEALTH INSURANCE REFUND,3169.93,7712045M033,EUR,Credit,8,2025,Health,Insurance Refund,False
2025-08-19,HOME DECOR SHOP,-95.56,4829137M033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-19,ORANGE INTERNET SUBSCRIPTION,-22.5,6501882C033,EUR,Debit,8,2025,Housing,Internet,False
2025-08-19,TRANSFER TO SAVINGS ACCOUNT,-741.53,7712045M033,EUR,Debit,8,2025,Financial,Savings,False
2025-08-19,AIRBNB RESERVATION,-811.1,7712045M033,EUR,Debit,8,2025,Leisure,Travel,False
2025-08-19,FREELANCE PROJECT PAYMENT,2963.12,7712045M033,EUR,Credit,8,2025,Income,Freelance,False
2025-08-20,LOCAL BAKERY,-813.94,6501882C033,EUR,Debit,8,2025,Food,Bakery,False
2025-08-20,HEALTH INSURANCE REFUND,1689.51,7712045M033,EUR,Credit,8,2025,Health,Insurance Refund,False
2025-08-21,CARREFOUR MARKET,-656.01,4829137M033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-21,CARREFOUR MARKET,-833.29,6501882C033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-21,BOOKSTORE PURCHASE,-824.36,6501882C033,EUR,Debit,8,2025,Leisure,Books,False
2025-08-21,ORANGE INTERNET SUBSCRIPTION,-236.11,6501882C033,EUR,Debit,8,2025,Housing,Internet,False
2025-08-21,PUBLIC FINANCE PAYMENT,-5.65,7712045M033,EUR,Debit,8,2025,Financial,Taxes,False
2025-08-21,HOME REPAIR STORE,-784.56,7712045M033,EUR,Debit,8,2025,Housing,Home Repairs,False
2025-08-22,ANNUAL BONUS PAYMENT,2744.19,4829137M033,EUR,Credit,8,2025,Income,Bonus,False
2025-08-22,LOCAL BAKERY,-513.02,4829137M033,EUR,Debit,8,2025,Food,Bakery,False
2025-08-22,BOOKSTORE PURCHASE,-288.06,4829137M033,EUR,Debit,8,2025,Leisure,Books,False
2025-08-22,NETFLIX SUBSCRIPTION,-800.02,4829137M033,EUR,Debit,8,2025,Leisure,Streaming,False
2025-08-22,ONLINE TRAINING COURSE,-830.61,6501882C033,EUR,Debit,8,2025,Education,Training,False
2025-08-22,HEALTH INSURANCE REFUND,4284.19,7712045M033,EUR,Credit,8,2025,Health,Insurance Refund,False
2025-08-23,TRANSFER TO SAVINGS ACCOUNT,-62.16,4829137M033,EUR,Debit,8,2025,Financial,Savings,False
2025-08-23,DECATHLON PURCHASE,-320.33,4829137M033,EUR,Debit,8,2025,Shopping,Clothes,False
2025-08-23,CINEMA TICKET,-390.01,4829137M033,EUR,Debit,8,2025,Leisure,Cinema,False
2025-08-23,HOME REPAIR STORE,-322.33,7712045M033,EUR,Debit,8,2025,Housing,Home Repairs,False
2025-08-24,OFFICE SUPPLIES STORE,-499.41,4829137M033,EUR,Debit,8,2025,Education,School Supplies,False
2025-08-24,AIRBNB RESERVATION,-637.17,4829137M033,EUR,Debit,8,2025,Leisure,Travel,False
2025-08-24,HOME DECOR SHOP,-557.38,4829137M033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-24,MONTHLY BANK FEES,-173.2,4829137M033,EUR,Debit,8,2025,Financial,Bank Fees,False
2025-08-24,TOTAL ENERGIES FUEL,-728.69,7712045M033,EUR,Debit,8,2025,Transport,Fuel,False
2025-08-25,TRANSFER TO SAVINGS ACCOUNT,-54.71,4829137M033,EUR,Debit,8,2025,Financial,Savings,False
2025-08-25,INTERMARCHE,-220.48,6501882C033,EUR,Debit,8,2025,Food,Groceries,False
2025-08-26,CINEMA TICKET,-742.8,7712045M033,EUR,Debit,8,2025,Leisure,Cinema,False
2025-08-26,ELECTRONICS STORE,-656.27,7712045M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-26,INSTANT BANK TRANSFER,-52.81,7712045M033,EUR,Debit,8,2025,Financial,Transfer,False
2025-08-26,BOOKING HOTEL,-721.32,7712045M033,EUR,Debit,8,2025,Leisure,Travel,False
2025-08-26,DECATHLON PURCHASE,-276.94,7712045M033,EUR,Debit,8,2025,Shopping,Clothes,False
2025-08-27,HOME DECOR SHOP,-57.15,6501882C033,EUR,Debit,8,2025,Shopping,Home Decor,False
2025-08-28,BURGER RESTAURANT,-835.56,4829137M033,EUR,Debit,8,2025,Food,Restaurant,False
2025-08-28,ELECTRONICS STORE,-829.08,4829137M033,EUR,Debit,8,2025,Shopping,Electronics,False
2025-08-28,SNCF TRAIN TICKET,-309.81,6501882C033,EUR,Debit,8,2025,Transport,Train,False
2025-08-28,WATER SUPPLY PAYMENT,-607.56,6501882C033,EUR,Debit,8,2025,Housing,Water,False
2025-09-01,NETFLIX SUBSCRIPTION,-85.06,6501882C033,EUR,Debit,9,2025,Leisure,Streaming,False
2025-09-01,LOCAL PHARMACY,-533.18,6501882C033,EUR,Debit,9,2025,Health,Pharmacy,False
2025-09-01,AIRBNB RESERVATION,-152.69,6501882C033,EUR,Debit,9,2025,Leisure,Travel,False
2025-09-01,ANNUAL BONUS PAYMENT,1581.34,7712045M033,EUR,Credit,9,2025,Income,Bonus,False
2025-09-02,HEALTH INSURANCE REFUND,2753.23,4829137M033,EUR,Credit,9,2025,Health,Insurance Refund,False
2025-09-02,LOCAL BAKERY,-812.57,6501882C033,EUR,Debit,9,2025,Food,Bakery,False
2025-09-02,HEALTH INSURANCE REFUND,811.44,6501882C033,EUR,Credit,9,2025,Health,Insurance Refund,False
2025-09-02,DOCTOR APPOINTMENT,-742.76,6501882C033,EUR,Debit,9,2025,Health,Doctor,False
2025-09-02,SNCF TRAIN TICKET,-363.89,7712045M033,EUR,Debit,9,2025,Transport,Train,False
2025-09-02,CINEMA TICKET,-37.63,7712045M033,EUR,Debit,9,2025,Leisure,Cinema,False
2025-09-03,HOME DECOR SHOP,-456.91,4829137M033,EUR,Debit,9,2025,Shopping,Home Decor,False
2025-09-03,BOOKSTORE PURCHASE,-281.97,4829137M033,EUR,Debit,9,2025,Leisure,Books,False
2025-09-03,SNCF TRAIN TICKET,-786.9,6501882C033,EUR,Debit,9,2025,Transport,Train,False
2025-09-04,TOTAL ENERGIES FUEL,-108.55,4829137M033,EUR,Debit,9,2025,Transport,Fuel,False
2025-09-04,HIGHWAY TOLL,-76.88,6501882C033,EUR,Debit,9,2025,Transport,Toll,False
2025-09-04,HOME DECOR SHOP,-114.31,7712045M033,EUR,Debit,9,2025,Shopping,Home Decor,False
2025-09-04,ONLINE TRAINING COURSE,-241.12,7712045M033,EUR,Debit,9,2025,Education,Training,False
2025-09-05,OFFICE SUPPLIES STORE,-358.47,4829137M033,EUR,Debit,9,2025,Education,School Supplies,False
2025-09-05,OFFICE SUPPLIES STORE,-406.9,4829137M033,EUR,Debit,9,2025,Education,School Supplies,False
2025-09-05,DOCTOR APPOINTMENT,-559.96,4829137M033,EUR,Debit,9,2025,Health,Doctor,False
2025-09-05,ONLINE TRAINING COURSE,-36.11,6501882C033,EUR,Debit,9,2025,Education,Training,False
2025-09-05,MONTHLY BANK FEES,-451.14,7712045M033,EUR,Debit,9,2025,Financial,Bank Fees,False
2025-09-05,TOTAL ENERGIES FUEL,-244.31,7712045M033,EUR,Debit,9,2025,Transport,Fuel,False
2025-09-05,SUSHI RESTAURANT,-535.68,7712045M033,EUR,Debit,9,2025,Food,Restaurant,False
2025-09-06,AIRBNB RESERVATION,-601.65,4829137M033,EUR,Debit,9,2025,Leisure,Travel,False
2025-09-06,BOOKING HOTEL,-517.45,4829137M033,EUR,Debit,9,2025,Leisure,Travel,False
2025-09-06,ELECTRONICS STORE,-766.15,7712045M033,EUR,Debit,9,2025,Shopping,Electronics,False
2025-09-07,HIGHWAY TOLL,-40.11,6501882C033,EUR,Debit,9,2025,Transport,Toll,False
2025-09-07,SNCF TRAIN TICKET,-138.52,6501882C033,EUR,Debit,9,2025,Transport,Train,False
2025-09-07,SNCF TRAIN TICKET,-17.96,7712045M033,EUR,Debit,9,2025,Transport,Train,False
2025-09-08,CITY METRO PASS,-85.96,4829137M033,EUR,Debit,9,2025,Transport,Metro,False
2025-09-08,HOME REPAIR STORE,-67.96,4829137M033,EUR,Debit,9,2025,Housing,Home Repairs,False
2025-09-08,HIGHWAY TOLL,-134.83,6501882C033,EUR,Debit,9,2025,Transport,Toll,False
2025-09-08,SPOTIFY PREMIUM,-605.71,7712045M033,EUR,Debit,9,2025,Leisure,Streaming,False
2025-09-09,COFFEE SHOP,-73.52,4829137M033,EUR,Debit,9,2025,Food,Coffee,False
2025-09-09,INSTANT BANK TRANSFER,-428.39,4829137M033,EUR,Debit,9,2025,Financial,Transfer,False
2025-09-09,BOOKSTORE PURCHASE,-204.8,6501882C033,EUR,Debit,9,2025,Leisure,Books,False
2025-09-09,HOME DECOR SHOP,-342.52,6501882C033,EUR,Debit,9,2025,Shopping,Home Decor,False
2025-09-09,ONLINE TRAINING COURSE,-189.88,6501882C033,EUR,Debit,9,2025,Education,Training,False
2025-09-09,SPORT CLUB PAYMENT,-457.35,7712045M033,EUR,Debit,9,2025,Leisure,Sport,False
2025-09-09,TOTAL ENERGIES FUEL,-342.89,7712045M033,EUR,Debit,9,2025,Transport,Fuel,False
2025-09-09,BOOKSTORE PURCHASE,-260.73,7712045M033,EUR,Debit,9,2025,Leisure,Books,False
2025-09-10,EDF ELECTRICITY BILL,-74.64,4829137M033,EUR,Debit,9,2025,Housing,Electricity,False
2025-09-10,BOOKSTORE PURCHASE,-725.05,6501882C033,EUR,Debit,9,2025,Leisure,Books,False
2025-09-10,DOCTOR APPOINTMENT,-337.87,7712045M033,EUR,Debit,9,2025,Health,Doctor,False
2025-09-10,APARTMENT RENT,-347.98,7712045M033,EUR,Debit,9,2025,Housing,Rent,False
2025-09-12,HEALTH INSURANCE REFUND,475.16,4829137M033,EUR,Credit,9,2025,Health,Insurance Refund,False
2025-09-12,SNCF TRAIN TICKET,-4.19,6501882C033,EUR,Debit,9,2025,Transport,Train,False
2025-09-12,ORANGE INTERNET SUBSCRIPTION,-140.07,7712045M033,EUR,Debit,9,2025,Housing,Internet,False
2025-09-13,LOCAL BAKERY,-361.05,4829137M033,EUR,Debit,9,2025,Food,Bakery,False
2025-09-14,BOOKSTORE PURCHASE,-817.95,4829137M033,EUR,Debit,9,2025,Leisure,Books,False
2025-09-14,COFFEE SHOP,-10.51,7712045M033,EUR,Debit,9,2025,Food,Coffee,False
2025-09-14,HEALTH INSURANCE REFUND,3015.17,7712045M033,EUR,Credit,9,2025,Health,Insurance Refund,False
2025-09-15,TRANSFER TO SAVINGS ACCOUNT,-7.99,4829137M033,EUR,Debit,9,2025,Financial,Savings,False
2025-09-16,HIGHWAY TOLL,-248.68,4829137M033,EUR,Debit,9,2025,Transport,Toll,False
2025-09-16,OFFICE SUPPLIES STORE,-258.35,6501882C033,EUR,Debit,9,2025,Education,School Supplies,False
2025-09-16,CITY PARKING,-103.62,7712045M033,EUR,Debit,9,2025,Transport,Parking,False
2025-09-16,CAF FAMILY BENEFIT,1338.13,7712045M033,EUR,Credit,9,2025,Income,CAF,False
2025-09-16,ORANGE INTERNET SUBSCRIPTION,-216.67,7712045M033,EUR,Debit,9,2025,Housing,Internet,False
2025-09-17,OFFICE SUPPLIES STORE,-409.27,4829137M033,EUR,Debit,9,2025,Education,School Supplies,False
